s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS,ZONE_1
 5.6100912E+000, 4.7627483E+002,-1.1820802E+002,-5.8699707E-002,-2.8037963E+001,-3.1141162E-002, 1.3264874E+002, 0.0000000E+000, 4.6338382E+002, 4.6258775E+002, 0.0000000E+000, 1.1242299E-002, 0.0000000E+000, 1.0604676E+004
 5.6463909E+000, 4.7814623E+002,-1.2279299E+002,-5.8470059E-002,-2.8318442E+001,-3.1163450E-002, 1.3101729E+002, 0.0000000E+000, 4.5887175E+002, 4.5796245E+002, 0.0000000E+000, 1.1242317E-002, 0.0000000E+000, 1.0679447E+004
 5.6736155E+000, 4.8756020E+002,-1.2878499E+002,-5.7169396E-002,-2.8564202E+001,-3.1199008E-002, 1.3122823E+002, 0.0000000E+000, 4.5820755E+002, 4.6135087E+002, 0.0000000E+000, 1.1242335E-002, 0.0000000E+000, 1.0735337E+004
 5.7008405E+000, 4.9580332E+002,-1.2964980E+002,-5.8333586E-002,-2.8718288E+001,-3.1238529E-002, 1.3360822E+002, 0.0000000E+000, 4.6831816E+002, 4.7095388E+002, 0.0000000E+000, 1.1242350E-002, 0.0000000E+000, 1.0792285E+004
 5.7371402E+000, 5.0804982E+002,-1.3269881E+002,-5.8250406E-002,-2.8849526E+001,-3.1224492E-002, 1.3675777E+002, 0.0000000E+000, 4.7997083E+002, 4.8316978E+002, 0.0000000E+000, 1.1242365E-002, 0.0000000E+000, 1.0869933E+004
 5.7643647E+000, 5.0773772E+002,-1.3394793E+002,-5.8930056E-002,-2.8972392E+001,-3.1240880E-002, 1.3738974E+002, 0.0000000E+000, 4.8541793E+002, 4.8211697E+002, 0.0000000E+000, 1.1242380E-002, 0.0000000E+000, 1.0928832E+004
 5.7934046E+000, 5.0540315E+002,-1.3058994E+002,-5.7882896E-002,-2.9038158E+001,-3.1370808E-002, 1.3742222E+002, 0.0000000E+000, 4.8158869E+002, 4.8310802E+002, 0.0000000E+000, 1.1242393E-002, 0.0000000E+000, 1.0991349E+004
 5.8233519E+000, 4.9804551E+002,-1.2757538E+002,-5.8301343E-002,-2.9060698E+001,-3.1316707E-002, 1.3675822E+002, 0.0000000E+000, 4.8053686E+002, 4.7807803E+002, 0.0000000E+000, 1.1242405E-002, 0.0000000E+000, 1.1055787E+004
 5.8532987E+000, 4.9281759E+002,-1.2665039E+002,-5.7990884E-002,-2.9029178E+001,-3.1327988E-002, 1.3498677E+002, 0.0000000E+000, 4.7328099E+002, 4.7203547E+002, 0.0000000E+000, 1.1242416E-002, 0.0000000E+000, 1.1119337E+004
 5.8832459E+000, 4.9289350E+002,-1.2744079E+002,-5.7853428E-002,-2.8979447E+001,-3.1321532E-002, 1.3414992E+002, 0.0000000E+000, 4.7106321E+002, 4.7053402E+002, 0.0000000E+000, 1.1242427E-002, 0.0000000E+000, 1.1182459E+004
 5.9131932E+000, 4.9593034E+002,-1.2713276E+002,-5.7902992E-002,-2.8964957E+001,-3.1314136E-002, 1.3442711E+002, 0.0000000E+000, 4.7207918E+002, 4.7417052E+002, 0.0000000E+000, 1.1242438E-002, 0.0000000E+000, 1.1245515E+004
 5.9431405E+000, 4.9735194E+002,-1.2866564E+002,-5.8484312E-002,-2.9026839E+001,-3.1218992E-002, 1.3453036E+002, 0.0000000E+000, 4.7555650E+002, 4.7410012E+002, 0.0000000E+000, 1.1242448E-002, 0.0000000E+000, 1.1308851E+004
 5.9730878E+000, 4.9981132E+002,-1.2853271E+002,-5.8288071E-002,-2.9148739E+001,-3.1019305E-002, 1.3503650E+002, 0.0000000E+000, 4.7485125E+002, 4.7707706E+002, 0.0000000E+000, 1.1242457E-002, 0.0000000E+000, 1.1372133E+004
 6.0030351E+000, 5.0173149E+002,-1.2767329E+002,-5.8476095E-002,-2.9315094E+001,-3.1006478E-002, 1.3661999E+002, 0.0000000E+000, 4.8153169E+002, 4.8127361E+002, 0.0000000E+000, 1.1242465E-002, 0.0000000E+000, 1.1436342E+004
